cdmTableName,cdmFieldName,conceptId,conceptName,unitConceptId,unitConceptName,checkName,Threshold,checkParameter,Notes
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,440383,Depressive disorder,,,validPrevalenceHigh,,0.3531,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,440417,Pulmonary embolism,,,validPrevalenceHigh,,0.022,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,443388,Malignant tumor of lung,,,validPrevalenceHigh,,0.0185,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,443392,Malignant neoplastic disease,,,validPrevalenceHigh,,0.2932,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,444247,Venous thrombosis,,,validPrevalenceHigh,,0.0737,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4006969,Acute respiratory disease,,,validPrevalenceHigh,,1,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4030518,Renal impairment,,,validPrevalenceHigh,,0.1568,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4044013,Hematologic neoplasm,,,validPrevalenceHigh,,0.0331,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4104000,Lesion of liver,,,validPrevalenceHigh,,0.0265,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4112853,Malignant tumor of breast,,,validPrevalenceHigh,,0.0421,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4134440,Visual system disorder,,,validPrevalenceHigh,,1,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4180790,Malignant tumor of colon,,,validPrevalenceHigh,,0.0173,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4182210,Dementia,,,validPrevalenceHigh,,0.0773,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4185932,Ischemic heart disease,,,validPrevalenceHigh,,0.1813,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4212540,Chronic liver disease,,,validPrevalenceHigh,,0.0476,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4279309,Substance abuse,,,validPrevalenceHigh,,0.0568,
CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,40481902,Malignant neoplasm of anorectum,,,validPrevalenceHigh,,0.0089,
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3006315,Basophils [#/volume] in Blood,,,plausibleUnitConceptIds,5,"8784,8848,8961,9444,8785",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3004410,Hemoglobin A1c/Hemoglobin.total in Blood,,,plausibleUnitConceptIds,5,"8554,8737,9225,9579",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,40487382,Total lymphocyte count,,,plausibleUnitConceptIds,5,"8784,8848,8961,9444,8785",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3013721,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8645,8923",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3019198,Lymphocytes [#/volume] in Blood,,,plausibleUnitConceptIds,5,"8784,8848,8961,9444,8785",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3034426,Prothrombin time (PT),,,plausibleUnitConceptIds,5,8555,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3043688,Hemoglobin [Mass/volume] in Body fluid,,,plausibleUnitConceptIds,5,"8713,8859",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3046485,Urea nitrogen/Creatinine [Mass Ratio] in Blood,,,plausibleUnitConceptIds,5,"8523,8554,8596,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4216098,Eosinophil count,,,plausibleUnitConceptIds,5,"8784,8848,8961,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4245152,Potassium measurement,,,plausibleUnitConceptIds,5,"8736,8753,9557",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,43055141,Pain severity - 0-10 verbal numeric rating [Score] - Reported,,,plausibleUnitConceptIds,5,-1,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3006923,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8645,8923",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3021044,Iron binding capacity [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,8837,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3024171,Respiratory rate,,,plausibleUnitConceptIds,5,"8483,8541",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3027114,Cholesterol [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,8840,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,,,plausibleUnitConceptIds,5,"8554,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3000963,Hemoglobin [Mass/volume] in Blood,,,plausibleUnitConceptIds,5,"8636,8713",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3001604,Monocytes [#/volume] in Blood,,,plausibleUnitConceptIds,5,"8848,8961,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3019069,Monocytes/100 leukocytes in Blood,,,plausibleUnitConceptIds,5,8554,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3022509,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,,,plausibleUnitConceptIds,5,8765,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3028288,Cholesterol in LDL [Mass/volume] in Serum or Plasma by calculation,,,plausibleUnitConceptIds,5,"8840,9028",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4148615,Neutrophil count,,,plausibleUnitConceptIds,5,"8784,8848,8961,8848,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,44806420,Estimation of glomerular filtration rate,,,plausibleUnitConceptIds,5,"720870,8795",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8840,9028",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3016991,Thyroxine (T4) [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,8837,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3026925,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8820,8845",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3028615,Eosinophils [#/volume] in Blood by Automated count,,,plausibleUnitConceptIds,5,"8784,8816,8848,8961,9436,9444,8647",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3051205,Crystals [#/area] in Urine sediment by Microscopy high power field,,,plausibleUnitConceptIds,5,8786,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4098046,Pulse oximetry,,,plausibleUnitConceptIds,5,8554,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3005131,Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin,,,plausibleUnitConceptIds,5,"8840,9028",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3011163,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8523,8529,8554,8596,8606,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3044491,Cholesterol non HDL [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8576,8840,9028",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4017361,Blood urea nitrogen measurement,,,plausibleUnitConceptIds,5,"8753,8840",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3006504,Eosinophils/100 leukocytes in Blood,,,plausibleUnitConceptIds,5,8554,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3000483,Glucose [Mass/volume] in Blood,,,plausibleUnitConceptIds,5,8840,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3033543,Specific gravity of Urine,,,plausibleUnitConceptIds,5,"8523,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3045716,Anion gap in Serum or Plasma,,,plausibleUnitConceptIds,5,"8753,9557",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4101713,High density lipoprotein cholesterol measurement,,,plausibleUnitConceptIds,5,"8636,8736,8753,8840",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4103762,Anion gap measurement,,,plausibleUnitConceptIds,5,"8753,9557",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3001008,Epithelial cells.squamous [#/area] in Urine sediment by Microscopy high power field,,,plausibleUnitConceptIds,5,"8765,8786,8889",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3009744,MCHC [Mass/volume] by Automated count,,,plausibleUnitConceptIds,5,"8564,8636,8713",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3013115,Eosinophils [#/volume] in Blood,,,plausibleUnitConceptIds,5,"8848,8961,9444,8784,8785",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3019550,Sodium [Moles/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8753,9557",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3020416,Erythrocytes [#/volume] in Blood by Automated count,,,plausibleUnitConceptIds,5,"44777575,8734,8815,8647,8931,8785",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3035583,Leukocytes [#/area] in Urine sediment by Microscopy high power field,,,plausibleUnitConceptIds,5,"8786,8889",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8645,8923",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3038553,Body mass index (BMI) [Ratio],,,plausibleUnitConceptIds,5,9531,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,35610320,Diastolic arterial pressure,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3001490,Nucleated erythrocytes [#/volume] in Blood,,,plausibleUnitConceptIds,5,"8784,8848,8961,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4195214,Cholesterol/HDL ratio measurement,,,plausibleUnitConceptIds,5,"8523,8554,8596,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,36306178,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",,,plausibleUnitConceptIds,5,"720870,8795",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,37393850,MCHC - Mean corpuscular haemoglobin concentration,,,plausibleUnitConceptIds,5,"8636,8713,8554,8753",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3004501,Glucose [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8840,8753",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3008598,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8817,8845,8725",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3018010,Neutrophils/100 leukocytes in Blood,,,plausibleUnitConceptIds,5,"8554,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3022192,Triglyceride [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8840,8753",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4151768,Pack years,,,plausibleUnitConceptIds,5,"9448,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4197602,Serum TSH measurement,,,plausibleUnitConceptIds,5,"8719,9040,9093,44777578,8750,8923,44777583",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,46236952,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",,,plausibleUnitConceptIds,5,"720870,8795",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3006906,Calcium [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,8840,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3007070,Cholesterol in HDL [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,8840,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3020460,C reactive protein [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8751,8840",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,,,plausibleUnitConceptIds,5,"44777604,8554",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3035941,MCH [Entitic mass],,,plausibleUnitConceptIds,5,"8564,9655",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3037072,Urobilinogen [Mass/volume] in Urine by Test strip,,,plausibleUnitConceptIds,5,8840,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4151358,Hematocrit determination,,,plausibleUnitConceptIds,5,"44777604,8554,8523",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4194332,Monocyte count,,,plausibleUnitConceptIds,5,"8784,8848,8961,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3001123,Platelet mean volume [Entitic volume] in Blood,,,plausibleUnitConceptIds,5,8583,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3012888,Diastolic blood pressure,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3013707,Erythrocyte sedimentation rate by Westergren method,,,plausibleUnitConceptIds,5,8752,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,,,plausibleUnitConceptIds,5,8554,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3040168,Immature granulocytes [#/volume] in Blood,,,plausibleUnitConceptIds,5,"8848,8961,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4097430,Sodium measurement,,,plausibleUnitConceptIds,5,"8753,9557",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3005424,Body surface area,,,plausibleUnitConceptIds,5,8617,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8748,8842",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3020509,Albumin/Globulin [Mass Ratio] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8523,8554,8596,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3036277,Body height,,,plausibleUnitConceptIds,5,"8582,9327,9330,9546",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4301868,Pulse rate,,,plausibleUnitConceptIds,5,"8483,8541,8581",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,40762636,Body mass index (BMI) [Percentile],,,plausibleUnitConceptIds,5,8554,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,40765040,25-Hydroxyvitamin D3+25-Hydroxyvitamin D2 [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8842,8845",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3024386,Platelet mean volume [Entitic volume] in Blood by Rees-Ecker,,,plausibleUnitConceptIds,5,8583,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3009201,Thyrotropin [Units/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"44777578,8719,9040,9093,8860",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3024731,MCV [Entitic volume],,,plausibleUnitConceptIds,5,8583,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3050479,Immature granulocytes/100 leukocytes in Blood,,,plausibleUnitConceptIds,5,"8554,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4012479,Low density lipoprotein cholesterol measurement,,,plausibleUnitConceptIds,5,"8636,8753,8840",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4152194,Systolic blood pressure,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,37393840,Haematocrit,,,plausibleUnitConceptIds,5,"44777604,8523,8554,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3000593,Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8845,8725",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3002888,Erythrocyte distribution width [Entitic volume],,,plausibleUnitConceptIds,5,8583,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3010910,Erythrocytes [#/volume] in Body fluid,,,plausibleUnitConceptIds,5,"8647,8785,8815,8931,8784,8848,9257,8888,9428",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3013290,Carbon dioxide [Partial pressure] in Blood,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3027970,Globulin [Mass/volume] in Serum by calculation,,,plausibleUnitConceptIds,5,"8636,8713,8950",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4239408,Heart rate,,,plausibleUnitConceptIds,5,"8483,8541,8581",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3010813,Leukocytes [#/volume] in Blood,,,plausibleUnitConceptIds,5,"44777588,8848,8961,9444,8647",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3023103,Potassium [Moles/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,"8753,9557",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4030871,Red blood cell count,,,plausibleUnitConceptIds,5,"8734,8815,8931,9444,9445",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4154790,Diastolic blood pressure,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4217013,Systolic arterial pressure,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3001318,Cholesterol.total/Cholesterol in HDL [Percentile],,,plausibleUnitConceptIds,5,"8554,8596,-1",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3004249,Systolic blood pressure,,,plausibleUnitConceptIds,5,8876,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3009596,Cholesterol in VLDL [Mass/volume] in Serum or Plasma by calculation,,,plausibleUnitConceptIds,5,"8576,8840",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3025315,Body weight,,,plausibleUnitConceptIds,5,"8739,9346,9373,9529",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3053283,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",,,plausibleUnitConceptIds,5,"720870,8795",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,4008265,Total cholesterol measurement,,,plausibleUnitConceptIds,5,"8736,8753,8840",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,36303797,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",,,plausibleUnitConceptIds,5,"720870,8795",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,37398460,Serum alkaline phosphatase level,,,plausibleUnitConceptIds,5,"32995,8645,8923",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3013682,Urea nitrogen [Mass/volume] in Serum or Plasma,,,plausibleUnitConceptIds,5,8840,Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
MEASUREMENT,MEASUREMENT_CONCEPT_ID,3026361,Erythrocytes [#/volume] in Blood,,,plausibleUnitConceptIds,5,"32706,8785,8815,8931,8784,8848,8961,9444",Approved UNIT_CONCEPT_IDs for the given MEASUREMENT_CONCEPT_ID
