cdmTableName,cdmFieldName,checkName,Threshold,checkParameter,checkParameter_TableName,checkParameter_FieldName,Notes
OBSERVATION_PERIOD,period_type_concept_id,measureValueCompleteness,0,,,,
OBSERVATION_PERIOD,person_id,measureValueCompleteness,0,,,,
PAYER_PLAN_PERIOD,family_source_value,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,payer_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,measureValueCompleteness,0,,,,
PAYER_PLAN_PERIOD,payer_plan_period_id,measureValueCompleteness,0,,,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,measureValueCompleteness,0,,,,
PAYER_PLAN_PERIOD,payer_source_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,payer_source_value,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,person_id,measureValueCompleteness,0,,,,
PAYER_PLAN_PERIOD,plan_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,plan_source_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,plan_source_value,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,sponsor_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,sponsor_source_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,sponsor_source_value,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,stop_reason_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,stop_reason_source_concept_id,measureValueCompleteness,100,,,,
PAYER_PLAN_PERIOD,stop_reason_source_value,measureValueCompleteness,100,,,,
PERSON,birth_datetime,measureValueCompleteness,100,,,,
PERSON,care_site_id,measureValueCompleteness,100,,,,
PERSON,day_of_birth,measureValueCompleteness,100,,,,
PERSON,ethnicity_concept_id,measureValueCompleteness,0,,,,
PERSON,ethnicity_source_concept_id,measureValueCompleteness,100,,,,
PERSON,ethnicity_source_value,measureValueCompleteness,100,,,,
PERSON,gender_concept_id,measureValueCompleteness,0,,,,
PERSON,gender_source_concept_id,measureValueCompleteness,100,,,,
PERSON,gender_source_value,measureValueCompleteness,100,,,,
PERSON,location_id,measureValueCompleteness,100,,,,
PERSON,month_of_birth,measureValueCompleteness,100,,,,
PERSON,person_id,measureValueCompleteness,0,,,,
PERSON,person_source_value,measureValueCompleteness,100,,,,
PERSON,provider_id,measureValueCompleteness,100,,,,
PERSON,race_concept_id,measureValueCompleteness,0,,,,
PERSON,race_source_concept_id,measureValueCompleteness,100,,,,
PERSON,race_source_value,measureValueCompleteness,100,,,,
PERSON,year_of_birth,measureValueCompleteness,0,,,,
PROCEDURE_OCCURRENCE,modifier_concept_id,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,modifier_source_value,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,person_id,measureValueCompleteness,0,,,,
PROCEDURE_OCCURRENCE,procedure_concept_id,measureValueCompleteness,0,,,,
PROCEDURE_OCCURRENCE,procedure_date,measureValueCompleteness,0,,,,
PROCEDURE_OCCURRENCE,procedure_datetime,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,procedure_end_date,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,procedure_occurrence_id,measureValueCompleteness,0,,,,
PROCEDURE_OCCURRENCE,procedure_source_concept_id,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,procedure_source_value,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,procedure_type_concept_id,measureValueCompleteness,0,,,,
PROCEDURE_OCCURRENCE,provider_id,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,quantity,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,visit_detail_id,measureValueCompleteness,100,,,,
PROCEDURE_OCCURRENCE,visit_occurrence_id,measureValueCompleteness,100,,,,
PROVIDER,care_site_id,measureValueCompleteness,100,,,,
PROVIDER,dea,measureValueCompleteness,100,,,,
PROVIDER,gender_concept_id,measureValueCompleteness,100,,,,
PROVIDER,gender_source_concept_id,measureValueCompleteness,100,,,,
PROVIDER,gender_source_value,measureValueCompleteness,100,,,,
PROVIDER,npi,measureValueCompleteness,100,,,,
PROVIDER,provider_id,measureValueCompleteness,0,,,,
PROVIDER,provider_name,measureValueCompleteness,100,,,,
PROVIDER,provider_source_value,measureValueCompleteness,100,,,,
PROVIDER,specialty_concept_id,measureValueCompleteness,100,,,,
PROVIDER,specialty_source_concept_id,measureValueCompleteness,100,,,,
PROVIDER,specialty_source_value,measureValueCompleteness,100,,,,
PROVIDER,year_of_birth,measureValueCompleteness,100,,,,
RELATIONSHIP,defines_ancestry,measureValueCompleteness,0,,,,
RELATIONSHIP,is_hierarchical,measureValueCompleteness,0,,,,
RELATIONSHIP,relationship_concept_id,measureValueCompleteness,0,,,,
RELATIONSHIP,relationship_id,measureValueCompleteness,0,,,,
RELATIONSHIP,relationship_name,measureValueCompleteness,0,,,,
RELATIONSHIP,reverse_relationship_id,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,invalid_reason,measureValueCompleteness,100,,,,
SOURCE_TO_CONCEPT_MAP,source_code,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,source_code_description,measureValueCompleteness,100,,,,
SOURCE_TO_CONCEPT_MAP,source_concept_id,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,source_vocabulary_id,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,target_concept_id,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,target_vocabulary_id,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,valid_end_date,measureValueCompleteness,0,,,,
SOURCE_TO_CONCEPT_MAP,valid_start_date,measureValueCompleteness,0,,,,
SPECIMEN,anatomic_site_concept_id,measureValueCompleteness,100,,,,
SPECIMEN,anatomic_site_source_value,measureValueCompleteness,100,,,,
SPECIMEN,disease_status_concept_id,measureValueCompleteness,100,,,,
SPECIMEN,disease_status_source_value,measureValueCompleteness,100,,,,
SPECIMEN,person_id,measureValueCompleteness,0,,,,
SPECIMEN,quantity,measureValueCompleteness,100,,,,
SPECIMEN,specimen_concept_id,measureValueCompleteness,0,,,,
SPECIMEN,specimen_date,measureValueCompleteness,0,,,,
SPECIMEN,specimen_datetime,measureValueCompleteness,100,,,,
SPECIMEN,specimen_id,measureValueCompleteness,0,,,,
SPECIMEN,specimen_source_id,measureValueCompleteness,100,,,,
SPECIMEN,specimen_source_value,measureValueCompleteness,100,,,,
SPECIMEN,specimen_type_concept_id,measureValueCompleteness,0,,,,
SPECIMEN,unit_concept_id,measureValueCompleteness,100,,,,
SPECIMEN,unit_source_value,measureValueCompleteness,100,,,,
VISIT_DETAIL,admitted_from_concept_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,admitted_from_source_value,measureValueCompleteness,100,,,,
VISIT_DETAIL,care_site_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,discharged_to_concept_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,discharged_to_source_value,measureValueCompleteness,100,,,,
VISIT_DETAIL,parent_visit_detail_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,person_id,measureValueCompleteness,0,,,,
VISIT_DETAIL,preceding_visit_detail_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,provider_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,visit_detail_concept_id,measureValueCompleteness,0,,,,
VISIT_DETAIL,visit_detail_end_date,measureValueCompleteness,0,,,,
VISIT_DETAIL,visit_detail_end_datetime,measureValueCompleteness,100,,,,
VISIT_DETAIL,visit_detail_id,measureValueCompleteness,0,,,,
VISIT_DETAIL,visit_detail_source_concept_id,measureValueCompleteness,100,,,,
VISIT_DETAIL,visit_detail_source_value,measureValueCompleteness,100,,,,
VISIT_DETAIL,visit_detail_start_date,measureValueCompleteness,0,,,,
VISIT_DETAIL,visit_detail_start_datetime,measureValueCompleteness,100,,,,
VISIT_DETAIL,visit_detail_type_concept_id,measureValueCompleteness,0,,,,
VISIT_DETAIL,visit_occurrence_id,measureValueCompleteness,0,,,,
VISIT_OCCURRENCE,admitted_from_concept_id,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,admitted_from_source_value,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,care_site_id,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,discharged_to_concept_id,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,discharged_to_source_value,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,person_id,measureValueCompleteness,0,,,,
VISIT_OCCURRENCE,preceding_visit_occurrence_id,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,provider_id,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,visit_concept_id,measureValueCompleteness,0,,,,
VISIT_OCCURRENCE,visit_end_date,measureValueCompleteness,0,,,,
VISIT_OCCURRENCE,visit_end_datetime,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,visit_occurrence_id,measureValueCompleteness,0,,,,
VISIT_OCCURRENCE,visit_source_concept_id,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,visit_source_value,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,visit_start_date,measureValueCompleteness,0,,,,
VISIT_OCCURRENCE,visit_start_datetime,measureValueCompleteness,100,,,,
VISIT_OCCURRENCE,visit_type_concept_id,measureValueCompleteness,0,,,,
VOCABULARY,vocabulary_concept_id,measureValueCompleteness,0,,,,
VOCABULARY,vocabulary_id,measureValueCompleteness,0,,,,
VOCABULARY,vocabulary_name,measureValueCompleteness,0,,,,
VOCABULARY,vocabulary_reference,measureValueCompleteness,100,,,,
VOCABULARY,vocabulary_version,measureValueCompleteness,100,,,,
CARE_SITE,place_of_service_concept_id,standardConceptRecordCompleteness,100,,,,
CONDITION_ERA,condition_concept_id,standardConceptRecordCompleteness,0,,,,
CONDITION_OCCURRENCE,condition_concept_id,standardConceptRecordCompleteness,5,,,,
CONDITION_OCCURRENCE,condition_status_concept_id,standardConceptRecordCompleteness,5,,,,
CONDITION_OCCURRENCE,condition_type_concept_id,standardConceptRecordCompleteness,0,,,,
COST,cost_type_concept_id,standardConceptRecordCompleteness,0,,,,
DEATH,cause_concept_id,standardConceptRecordCompleteness,5,,,,
DEATH,death_type_concept_id,standardConceptRecordCompleteness,0,,,,
DEVICE_EXPOSURE,device_concept_id,standardConceptRecordCompleteness,5,,,,
DEVICE_EXPOSURE,device_type_concept_id,standardConceptRecordCompleteness,0,,,,
DEVICE_EXPOSURE,unit_concept_id,standardConceptRecordCompleteness,5,,,,
DOSE_ERA,drug_concept_id,standardConceptRecordCompleteness,0,,,,
DOSE_ERA,unit_concept_id,standardConceptRecordCompleteness,0,,,,
DRUG_ERA,drug_concept_id,standardConceptRecordCompleteness,0,,,,
DRUG_EXPOSURE,drug_concept_id,standardConceptRecordCompleteness,5,,,,
DRUG_EXPOSURE,drug_type_concept_id,standardConceptRecordCompleteness,0,,,,
DRUG_EXPOSURE,route_concept_id,standardConceptRecordCompleteness,100,,,,
EPISODE,episode_concept_id,standardConceptRecordCompleteness,5,,,,
FACT_RELATIONSHIP,domain_concept_id_1,standardConceptRecordCompleteness,100,,,,
FACT_RELATIONSHIP,domain_concept_id_2,standardConceptRecordCompleteness,100,,,,
FACT_RELATIONSHIP,relationship_concept_id,standardConceptRecordCompleteness,100,,,,
LOCATION,country_concept_id,standardConceptRecordCompleteness,100,,,,
MEASUREMENT,measurement_concept_id,standardConceptRecordCompleteness,5,,,,
MEASUREMENT,measurement_type_concept_id,standardConceptRecordCompleteness,0,,,,
MEASUREMENT,unit_concept_id,standardConceptRecordCompleteness,5,,,,
OBSERVATION,observation_concept_id,standardConceptRecordCompleteness,5,,,,
OBSERVATION,observation_type_concept_id,standardConceptRecordCompleteness,0,,,,
OBSERVATION,unit_concept_id,standardConceptRecordCompleteness,5,,,,
OBSERVATION_PERIOD,period_type_concept_id,standardConceptRecordCompleteness,0,,,,
PERSON,ethnicity_concept_id,standardConceptRecordCompleteness,100,,,,
PERSON,gender_concept_id,standardConceptRecordCompleteness,5,,,,
PERSON,race_concept_id,standardConceptRecordCompleteness,100,,,,
PROCEDURE_OCCURRENCE,modifier_concept_id,standardConceptRecordCompleteness,100,,,,
PROCEDURE_OCCURRENCE,procedure_concept_id,standardConceptRecordCompleteness,5,,,,
PROCEDURE_OCCURRENCE,procedure_type_concept_id,standardConceptRecordCompleteness,0,,,,
PROVIDER,gender_concept_id,standardConceptRecordCompleteness,100,,,,
PROVIDER,specialty_concept_id,standardConceptRecordCompleteness,100,,,,
SPECIMEN,specimen_concept_id,standardConceptRecordCompleteness,5,,,,
SPECIMEN,specimen_type_concept_id,standardConceptRecordCompleteness,0,,,,
SPECIMEN,unit_concept_id,standardConceptRecordCompleteness,5,,,,
VISIT_DETAIL,admitted_from_concept_id,standardConceptRecordCompleteness,5,,,,
VISIT_DETAIL,discharged_to_concept_id,standardConceptRecordCompleteness,5,,,,
VISIT_DETAIL,visit_detail_concept_id,standardConceptRecordCompleteness,0,,,,
VISIT_DETAIL,visit_detail_type_concept_id,standardConceptRecordCompleteness,0,,,,
VISIT_OCCURRENCE,admitted_from_concept_id,standardConceptRecordCompleteness,5,,,,
VISIT_OCCURRENCE,discharged_to_concept_id,standardConceptRecordCompleteness,5,,,,
VISIT_OCCURRENCE,visit_concept_id,standardConceptRecordCompleteness,0,,,,
VISIT_OCCURRENCE,visit_type_concept_id,standardConceptRecordCompleteness,0,,,,
CONDITION_OCCURRENCE,condition_source_concept_id,sourceConceptRecordCompleteness,10,,,,
DEATH,cause_source_concept_id,sourceConceptRecordCompleteness,10,,,,
DEVICE_EXPOSURE,device_source_concept_id,sourceConceptRecordCompleteness,10,,,,
DEVICE_EXPOSURE,unit_source_concept_id,sourceConceptRecordCompleteness,100,,,,
DRUG_EXPOSURE,drug_source_concept_id,sourceConceptRecordCompleteness,10,,,,
EPISODE,episode_source_concept_id,sourceConceptRecordCompleteness,100,,,,
MEASUREMENT,measurement_source_concept_id,sourceConceptRecordCompleteness,10,,,,
MEASUREMENT,unit_source_concept_id,sourceConceptRecordCompleteness,100,,,,
OBSERVATION,observation_source_concept_id,sourceConceptRecordCompleteness,10,,,,
PROCEDURE_OCCURRENCE,procedure_source_concept_id,sourceConceptRecordCompleteness,10,,,,
PROVIDER,specialty_source_concept_id,sourceConceptRecordCompleteness,100,,,,
VISIT_DETAIL,visit_detail_source_concept_id,sourceConceptRecordCompleteness,100,,,,
VISIT_OCCURRENCE,visit_source_concept_id,sourceConceptRecordCompleteness,100,,,,
CONDITION_OCCURRENCE,condition_source_value,sourceValueCompleteness,10,,,CONDITION_CONCEPT_ID,
CONDITION_OCCURRENCE,condition_status_source_value,sourceValueCompleteness,100,,,CONDITION_STATUS_CONCEPT_ID,
DEATH,cause_source_value,sourceValueCompleteness,10,,,CAUSE_SOURCE_CONCEPT_ID,
DEVICE_EXPOSURE,device_source_value,sourceValueCompleteness,100,,,DEVICE_CONCEPT_ID,
DEVICE_EXPOSURE,unit_source_value,sourceValueCompleteness,100,,,UNIT_CONCEPT_ID,
DRUG_EXPOSURE,drug_source_value,sourceValueCompleteness,10,,,DRUG_CONCEPT_ID,
DRUG_EXPOSURE,route_source_value,sourceValueCompleteness,100,,,ROUTE_CONCEPT_ID,
MEASUREMENT,measurement_source_value,sourceValueCompleteness,10,,,MEASUREMENT_CONCEPT_ID,
MEASUREMENT,unit_source_value,sourceValueCompleteness,100,,,UNIT_CONCEPT_ID,
OBSERVATION,observation_source_value,sourceValueCompleteness,100,,,OBSERVATION_CONCEPT_ID,
OBSERVATION,qualifier_source_value,sourceValueCompleteness,100,,,QUALIFIER_CONCEPT_ID,
OBSERVATION,unit_source_value,sourceValueCompleteness,100,,,UNIT_CONCEPT_ID,
PAYER_PLAN_PERIOD,payer_source_value,sourceValueCompleteness,100,,,PAYER_CONCEPT_ID,
PAYER_PLAN_PERIOD,plan_source_value,sourceValueCompleteness,100,,,PLAN_CONCEPT_ID,
PAYER_PLAN_PERIOD,sponsor_source_value,sourceValueCompleteness,100,,,SPONSOR_CONCEPT_ID,
PAYER_PLAN_PERIOD,stop_reason_source_value,sourceValueCompleteness,100,,,STOP_REASON_CONCEPT_ID,
PERSON,ethnicity_source_value,sourceValueCompleteness,100,,,ETHNICITY_CONCEPT_ID,
PERSON,gender_source_value,sourceValueCompleteness,100,,,GENDER_CONCEPT_ID,
PERSON,race_source_value,sourceValueCompleteness,100,,,RACE_CONCEPT_ID,
PROCEDURE_OCCURRENCE,modifier_source_value,sourceValueCompleteness,100,,,MODIFIER_CONCEPT_ID,
PROCEDURE_OCCURRENCE,procedure_source_value,sourceValueCompleteness,10,,,PROCEDURE_CONCEPT_ID,
PROVIDER,gender_source_value,sourceValueCompleteness,100,,,GENDER_CONCEPT_ID,
PROVIDER,specialty_source_value,sourceValueCompleteness,100,,,SPECIALTY_CONCEPT_ID,
SPECIMEN,anatomic_site_source_value,sourceValueCompleteness,100,,,ANATOMIC_SITE_CONCEPT_ID,
SPECIMEN,disease_status_source_value,sourceValueCompleteness,100,,,DISEASE_STATUS_CONCEPT_ID,
SPECIMEN,specimen_source_value,sourceValueCompleteness,100,,,SPECIMEN_CONCEPT_ID,
SPECIMEN,unit_source_value,sourceValueCompleteness,100,,,UNIT_CONCEPT_ID,
VISIT_DETAIL,admitted_from_source_value,sourceValueCompleteness,100,,,ADMITTED_FROM_CONCEPT_ID,
VISIT_DETAIL,discharged_to_source_value,sourceValueCompleteness,100,,,DISCHARGED_TO_CONCEPT_ID,
VISIT_OCCURRENCE,admitted_from_source_value,sourceValueCompleteness,100,,,ADMITTED_FROM_CONCEPT_ID,
VISIT_OCCURRENCE,discharged_to_source_value,sourceValueCompleteness,100,,,DISCHARGED_TO_CONCEPT_ID,
VISIT_OCCURRENCE,visit_source_value,sourceValueCompleteness,10,,,VISIT_CONCEPT_ID,
CDM_SOURCE,cdm_release_date,plausibleValueLow,1,'20000101',,,
CDM_SOURCE,source_release_date,plausibleValueLow,1,'20000101',,,
COHORT,cohort_end_date,plausibleValueLow,1,'19500101',,,
COHORT,cohort_start_date,plausibleValueLow,1,'19500101',,,
CONDITION_ERA,condition_era_end_date,plausibleValueLow,1,'19500101',,,
CONDITION_ERA,condition_era_start_date,plausibleValueLow,1,'19500101',,,
CONDITION_ERA,condition_occurrence_count,plausibleValueLow,1,1,,,
CONDITION_OCCURRENCE,condition_end_date,plausibleValueLow,1,'19500101',,,
CONDITION_OCCURRENCE,condition_end_datetime,plausibleValueLow,1,'19500101',,,
CONDITION_OCCURRENCE,condition_start_date,plausibleValueLow,1,'19500101',,,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleValueLow,1,'19500101',,,
DEATH,death_date,plausibleValueLow,1,'19500101',,,
DEATH,death_datetime,plausibleValueLow,1,'19500101',,,
DEVICE_EXPOSURE,device_exposure_end_date,plausibleValueLow,1,'19500101',,,
DEVICE_EXPOSURE,device_exposure_end_datetime,plausibleValueLow,1,'19500101',,,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleValueLow,1,'19500101',,,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleValueLow,1,'19500101',,,
DEVICE_EXPOSURE,quantity,plausibleValueLow,1,1,,,
DOSE_ERA,dose_era_end_date,plausibleValueLow,1,'19500101',,,
DOSE_ERA,dose_era_start_date,plausibleValueLow,1,'19500101',,,
DOSE_ERA,dose_value,plausibleValueLow,1,0,,,
DRUG_ERA,drug_era_end_date,plausibleValueLow,1,'19500101',,,
DRUG_ERA,drug_era_start_date,plausibleValueLow,1,'19500101',,,
DRUG_ERA,drug_exposure_count,plausibleValueLow,1,1,,,
DRUG_ERA,gap_days,plausibleValueLow,1,0,,,
DRUG_EXPOSURE,days_supply,plausibleValueLow,1,1,,,
DRUG_EXPOSURE,drug_exposure_end_date,plausibleValueLow,1,'19500101',,,
DRUG_EXPOSURE,drug_exposure_end_datetime,plausibleValueLow,1,'19500101',,,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleValueLow,1,'19500101',,,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleValueLow,1,'19500101',,,
DRUG_EXPOSURE,quantity,plausibleValueLow,1,0.0000001,,,
DRUG_EXPOSURE,refills,plausibleValueLow,1,0,,,
DRUG_EXPOSURE,verbatim_end_date,plausibleValueLow,1,'19500101',,,
EPISODE,episode_end_date,plausibleValueLow,1,'19500101',,,
EPISODE,episode_end_datetime,plausibleValueLow,1,'19500101',,,
EPISODE,episode_start_date,plausibleValueLow,1,'19500101',,,
EPISODE,episode_start_datetime,plausibleValueLow,1,'19500101',,,
MEASUREMENT,measurement_date,plausibleValueLow,1,'19500101',,,
MEASUREMENT,measurement_datetime,plausibleValueLow,1,'19500101',,,
NOTE,note_date,plausibleValueLow,1,'19500101',,,
NOTE,note_datetime,plausibleValueLow,1,'19500101',,,
NOTE_NLP,nlp_datetime,plausibleValueLow,1,'19500101',,,
OBSERVATION,observation_date,plausibleValueLow,1,'19500101',,,
OBSERVATION,observation_datetime,plausibleValueLow,1,'19500101',,,
OBSERVATION_PERIOD,observation_period_end_date,plausibleValueLow,1,'19500101',,,
OBSERVATION_PERIOD,observation_period_start_date,plausibleValueLow,1,'19500101',,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,plausibleValueLow,1,'19500101',,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,plausibleValueLow,1,'19500101',,,
PERSON,birth_datetime,plausibleValueLow,1,'18500101',,,
PERSON,day_of_birth,plausibleValueLow,1,1,,,
PERSON,month_of_birth,plausibleValueLow,1,1,,,
PERSON,year_of_birth,plausibleValueLow,1,1850,,,
PROCEDURE_OCCURRENCE,procedure_date,plausibleValueLow,1,'19500101',,,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleValueLow,1,'19500101',,,
PROCEDURE_OCCURRENCE,procedure_end_date,plausibleValueLow,1,'19500101',,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,plausibleValueLow,1,'19500101',,,
PROCEDURE_OCCURRENCE,quantity,plausibleValueLow,1,1,,,
SPECIMEN,quantity,plausibleValueLow,1,1,,,
SPECIMEN,specimen_date,plausibleValueLow,1,'19500101',,,
SPECIMEN,specimen_datetime,plausibleValueLow,1,'19500101',,,
VISIT_DETAIL,visit_detail_end_date,plausibleValueLow,1,'19500101',,,
VISIT_DETAIL,visit_detail_end_datetime,plausibleValueLow,1,'19500101',,,
VISIT_DETAIL,visit_detail_start_date,plausibleValueLow,1,'19500101',,,
VISIT_DETAIL,visit_detail_start_datetime,plausibleValueLow,1,'19500101',,,
VISIT_OCCURRENCE,visit_end_date,plausibleValueLow,1,'19500101',,,
VISIT_OCCURRENCE,visit_end_datetime,plausibleValueLow,1,'19500101',,,
VISIT_OCCURRENCE,visit_start_date,plausibleValueLow,1,'19500101',,,
VISIT_OCCURRENCE,visit_start_datetime,plausibleValueLow,1,'19500101',,,
CDM_SOURCE,cdm_release_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CDM_SOURCE,source_release_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
COHORT,cohort_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
COHORT,cohort_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CONDITION_ERA,condition_era_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CONDITION_ERA,condition_era_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CONDITION_OCCURRENCE,condition_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CONDITION_OCCURRENCE,condition_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CONDITION_OCCURRENCE,condition_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DEATH,death_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DEATH,death_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DEVICE_EXPOSURE,device_exposure_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DEVICE_EXPOSURE,device_exposure_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DOSE_ERA,dose_era_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DOSE_ERA,dose_era_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_ERA,drug_era_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_ERA,drug_era_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_EXPOSURE,days_supply,plausibleValueHigh,1,365,,,
DRUG_EXPOSURE,drug_exposure_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_EXPOSURE,drug_exposure_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
DRUG_EXPOSURE,refills,plausibleValueHigh,1,24,,,
DRUG_EXPOSURE,verbatim_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
EPISODE,episode_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
EPISODE,episode_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
EPISODE,episode_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
EPISODE,episode_start_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
MEASUREMENT,measurement_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
MEASUREMENT,measurement_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
NOTE,note_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
NOTE,note_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
NOTE_NLP,nlp_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
OBSERVATION,observation_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
OBSERVATION,observation_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
OBSERVATION_PERIOD,observation_period_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
OBSERVATION_PERIOD,observation_period_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PERSON,birth_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PERSON,day_of_birth,plausibleValueHigh,1,31,,,
PERSON,month_of_birth,plausibleValueHigh,1,12,,,
PERSON,year_of_birth,plausibleValueHigh,1,YEAR(GETDATE())+1,,,
